,links,vid,title,description,category
492,https://www.youtube.com/watch?v=u9vVazYDaoA,u9vVazYDaoA,,,manufacturing
493,https://www.youtube.com/watch?v=qoR2YadqPGs,qoR2YadqPGs,,,manufacturing
494,https://www.youtube.com/watch?v=Ha9mHXkZddw,Ha9mHXkZddw,,,manufacturing
495,https://www.youtube.com/watch?v=uTJMswu0AJA,uTJMswu0AJA,,,manufacturing
496,https://www.youtube.com/watch?v=5tBsbRMcCtI,5tBsbRMcCtI,,,manufacturing
497,https://www.youtube.com/watch?v=nYCpd5JMdmc,nYCpd5JMdmc,,,manufacturing
498,https://www.youtube.com/watch?v=G60llMJepZI,G60llMJepZI,,,manufacturing
499,https://www.youtube.com/watch?v=vZrhXSvKky8,vZrhXSvKky8,,,manufacturing
500,https://www.youtube.com/watch?v=bvLA3Txy_5c,bvLA3Txy_5c,,,manufacturing
501,https://www.youtube.com/watch?v=V7IsFQLjRNU,V7IsFQLjRNU,,,manufacturing
502,https://www.youtube.com/watch?v=AZyq3TqskAY,AZyq3TqskAY,,,manufacturing
503,https://www.youtube.com/watch?v=5OQQZ9eWF-4,5OQQZ9eWF-4,,,manufacturing
504,https://www.youtube.com/watch?v=7LVsiP0s33A,7LVsiP0s33A,,,manufacturing
505,https://www.youtube.com/watch?v=D9suY5cSbu0,D9suY5cSbu0,,,manufacturing
506,https://www.youtube.com/watch?v=2GLzWtdWRuE,2GLzWtdWRuE,,,manufacturing
507,https://www.youtube.com/watch?v=yKnlmfuMSgo,yKnlmfuMSgo,,,manufacturing
508,https://www.youtube.com/watch?v=Jvv7G7y9Jts,Jvv7G7y9Jts,,,manufacturing
509,https://www.youtube.com/watch?v=cqdIJ5vUSH0,cqdIJ5vUSH0,,,manufacturing
510,https://www.youtube.com/watch?v=3qXgmrGBnbs,3qXgmrGBnbs,,,manufacturing
511,https://www.youtube.com/watch?v=UKqVC_guqHY,UKqVC_guqHY,,,manufacturing
512,https://www.youtube.com/watch?v=amRccXbJFEs,amRccXbJFEs,,,manufacturing
513,https://www.youtube.com/watch?v=juKOgtpD7P4,juKOgtpD7P4,,,manufacturing
514,https://www.youtube.com/watch?v=hyKycY5b810,hyKycY5b810,,,manufacturing
515,https://www.youtube.com/watch?v=A951LRFRL_M,A951LRFRL_M,,,manufacturing
516,https://www.youtube.com/watch?v=lf0MBAkfjFc,lf0MBAkfjFc,,,manufacturing
517,https://www.youtube.com/watch?v=hUhisi2FBuw,hUhisi2FBuw,,,manufacturing
518,https://www.youtube.com/watch?v=Swmw8LycMOo,Swmw8LycMOo,,,manufacturing
519,https://www.youtube.com/watch?v=F1x5i4IQnv8,F1x5i4IQnv8,,,manufacturing
520,https://www.youtube.com/watch?v=P_4s2dnAncs,P_4s2dnAncs,,,manufacturing
521,https://www.youtube.com/watch?v=yLjxoscCi0A,yLjxoscCi0A,,,manufacturing
522,https://www.youtube.com/watch?v=dwe0QEvG1ew,dwe0QEvG1ew,,,manufacturing
523,https://www.youtube.com/watch?v=9VzSzAhwtBs,9VzSzAhwtBs,,,manufacturing
524,https://www.youtube.com/watch?v=hbPqvSstzws,hbPqvSstzws,,,manufacturing
525,https://www.youtube.com/watch?v=EIWw9pLb4fI,EIWw9pLb4fI,,,manufacturing
526,https://www.youtube.com/watch?v=SU01D-jTZcE,SU01D-jTZcE,,,manufacturing
527,https://www.youtube.com/watch?v=zZPlRgMjQCU,zZPlRgMjQCU,,,manufacturing
528,https://www.youtube.com/watch?v=34LGPIXvU5M,34LGPIXvU5M,,,manufacturing
529,https://www.youtube.com/watch?v=wZj1BJTd-9c,wZj1BJTd-9c,,,manufacturing
530,https://www.youtube.com/watch?v=qlHJjAAa--w,qlHJjAAa--w,,,manufacturing
531,https://www.youtube.com/watch?v=mPoa-_N0v8c,mPoa-_N0v8c,,,manufacturing
532,https://www.youtube.com/watch?v=yGcP0s-dyO0,yGcP0s-dyO0,,,manufacturing
533,https://www.youtube.com/watch?v=yjMVtHPhfqE,yjMVtHPhfqE,,,manufacturing
534,https://www.youtube.com/watch?v=9MGWtpXwseU,9MGWtpXwseU,,,manufacturing
535,https://www.youtube.com/watch?v=VXE_dh38HjU,VXE_dh38HjU,,,manufacturing
536,https://www.youtube.com/watch?v=9GQ9piaesNQ,9GQ9piaesNQ,,,manufacturing
537,https://www.youtube.com/watch?v=NnTOvxk2njY,NnTOvxk2njY,,,manufacturing
538,https://www.youtube.com/watch?v=vwLz6M_N3HM,vwLz6M_N3HM,,,manufacturing
539,https://www.youtube.com/watch?v=tKd_08jGV0U,tKd_08jGV0U,,,manufacturing
540,https://www.youtube.com/watch?v=Fe39k76Ahp8,Fe39k76Ahp8,,,manufacturing
541,https://www.youtube.com/watch?v=7GfGMhfcSBU,7GfGMhfcSBU,,,manufacturing
542,https://www.youtube.com/watch?v=QwvfRwFx7ZM,QwvfRwFx7ZM,,,manufacturing
543,https://www.youtube.com/watch?v=nOaxzW0FgFQ,nOaxzW0FgFQ,,,manufacturing
544,https://www.youtube.com/watch?v=DCLD-ilfdUE,DCLD-ilfdUE,,,manufacturing
545,https://www.youtube.com/watch?v=9nfk2rrApMI,9nfk2rrApMI,,,manufacturing
546,https://www.youtube.com/watch?v=3N89JJ991pE,3N89JJ991pE,,,manufacturing
547,https://www.youtube.com/watch?v=Xf7HxuHZNg0,Xf7HxuHZNg0,,,manufacturing
548,https://www.youtube.com/watch?v=oZhJRlL1VOo,oZhJRlL1VOo,,,manufacturing
549,https://www.youtube.com/watch?v=kfFfnAj1Us8,kfFfnAj1Us8,,,manufacturing
550,https://www.youtube.com/watch?v=J3lpLs2LFUM,J3lpLs2LFUM,,,manufacturing
551,https://www.youtube.com/watch?v=_I6fQ6uFpY4,_I6fQ6uFpY4,,,manufacturing
552,https://www.youtube.com/watch?v=jludqTnPpnU,jludqTnPpnU,,,manufacturing
553,https://www.youtube.com/watch?v=ZAmCa_Vf-0Y,ZAmCa_Vf-0Y,,,manufacturing
554,https://www.youtube.com/watch?v=NcWqoFHIDdY,NcWqoFHIDdY,,,manufacturing
555,https://www.youtube.com/watch?v=dwMVKIXVTR4,dwMVKIXVTR4,,,manufacturing
556,https://www.youtube.com/watch?v=CoVdCbbMq0A,CoVdCbbMq0A,,,manufacturing
557,https://www.youtube.com/watch?v=J0SvutsCHrU,J0SvutsCHrU,,,manufacturing
558,https://www.youtube.com/watch?v=rFOZxvdjVrg,rFOZxvdjVrg,,,manufacturing
559,https://www.youtube.com/watch?v=mVkRH4aevFY,mVkRH4aevFY,,,manufacturing
560,https://www.youtube.com/watch?v=5Z5UcqsKJoA,5Z5UcqsKJoA,,,manufacturing
561,https://www.youtube.com/watch?v=5Tubow3M-jM,5Tubow3M-jM,,,manufacturing
562,https://www.youtube.com/watch?v=ujSnFCT1rkc,ujSnFCT1rkc,,,manufacturing
563,https://www.youtube.com/watch?v=e2VvpSUyPpQ,e2VvpSUyPpQ,,,manufacturing
564,https://www.youtube.com/watch?v=pN69bhhJt8o,pN69bhhJt8o,,,manufacturing
565,https://www.youtube.com/watch?v=umM21vFIc7Y,umM21vFIc7Y,,,manufacturing
566,https://www.youtube.com/watch?v=K1l61nfiAko,K1l61nfiAko,,,manufacturing
567,https://www.youtube.com/watch?v=KiM5uP7J-pw,KiM5uP7J-pw,,,manufacturing
568,https://www.youtube.com/watch?v=c6r1VK3Fc7w,c6r1VK3Fc7w,,,manufacturing
569,https://www.youtube.com/watch?v=8j86P2GKPvM,8j86P2GKPvM,,,manufacturing
570,https://www.youtube.com/watch?v=KbJEjSdU5Xg,KbJEjSdU5Xg,,,manufacturing
571,https://www.youtube.com/watch?v=AaRW50ZSqmk,AaRW50ZSqmk,,,manufacturing
572,https://www.youtube.com/watch?v=P02STj9TnIE,P02STj9TnIE,,,manufacturing
573,https://www.youtube.com/watch?v=ABHGx2aD-KA,ABHGx2aD-KA,,,manufacturing
574,https://www.youtube.com/watch?v=SdcpIpv1ecE,SdcpIpv1ecE,,,manufacturing
575,https://www.youtube.com/watch?v=CKpso3vhZtw,CKpso3vhZtw,,,manufacturing
576,https://www.youtube.com/watch?v=Fb6rkHYnPLE,Fb6rkHYnPLE,,,manufacturing
577,https://www.youtube.com/watch?v=ilXsThRJTAo,ilXsThRJTAo,,,manufacturing
578,https://www.youtube.com/watch?v=M_qSnjKN7f8,M_qSnjKN7f8,,,manufacturing
579,https://www.youtube.com/watch?v=VeSxcfdLp9I,VeSxcfdLp9I,,,manufacturing
580,https://www.youtube.com/watch?v=8VpUsUaLpyw,8VpUsUaLpyw,,,manufacturing
581,https://www.youtube.com/watch?v=gHujcXiJQ8o,gHujcXiJQ8o,,,manufacturing
582,https://www.youtube.com/watch?v=Kslh8XUphJo,Kslh8XUphJo,,,manufacturing
583,https://www.youtube.com/watch?v=IDtmy6YorG4,IDtmy6YorG4,,,manufacturing
584,https://www.youtube.com/watch?v=diItf327LKU,diItf327LKU,,,manufacturing
585,https://www.youtube.com/watch?v=BqIOnpJ_crI,BqIOnpJ_crI,,,manufacturing
586,https://www.youtube.com/watch?v=0ukgsPVB8NI,0ukgsPVB8NI,,,manufacturing
587,https://www.youtube.com/watch?v=D3F7_48nZbw,D3F7_48nZbw,,,manufacturing
588,https://www.youtube.com/watch?v=Nsx-LTd2IXM,Nsx-LTd2IXM,,,manufacturing
589,https://www.youtube.com/watch?v=6MH-durKh28,6MH-durKh28,,,manufacturing
590,https://www.youtube.com/watch?v=P6tunvijynA,P6tunvijynA,,,manufacturing
591,https://www.youtube.com/watch?v=15cFulc2NL8,15cFulc2NL8,,,manufacturing
592,https://www.youtube.com/watch?v=P_oHQPWRWnQ,P_oHQPWRWnQ,,,manufacturing
593,https://www.youtube.com/watch?v=kgg14I6byhQ,kgg14I6byhQ,,,manufacturing
594,https://www.youtube.com/watch?v=lqizdjkMFrs,lqizdjkMFrs,,,manufacturing
595,https://www.youtube.com/watch?v=YVhS1axhzRs,YVhS1axhzRs,,,manufacturing
596,https://www.youtube.com/watch?v=FBn-7s-Z0No,FBn-7s-Z0No,,,manufacturing
597,https://www.youtube.com/watch?v=_y_Onk9RIPc,_y_Onk9RIPc,,,manufacturing
598,https://www.youtube.com/watch?v=qpKQSI6xQfw,qpKQSI6xQfw,,,manufacturing
599,https://www.youtube.com/watch?v=LkvnI6y1lsk,LkvnI6y1lsk,,,manufacturing
600,https://www.youtube.com/watch?v=NxwrJNWIT3E,NxwrJNWIT3E,,,manufacturing
601,https://www.youtube.com/watch?v=U0_ktNqbQyU,U0_ktNqbQyU,,,manufacturing
602,https://www.youtube.com/watch?v=oSgimBSoqyg,oSgimBSoqyg,,,manufacturing
603,https://www.youtube.com/watch?v=bpG_1YvBMtM,bpG_1YvBMtM,,,manufacturing
604,https://www.youtube.com/watch?v=punq5QS0EOQ,punq5QS0EOQ,,,manufacturing
605,https://www.youtube.com/watch?v=8s4zm_ajxAA,8s4zm_ajxAA,,,manufacturing
606,https://www.youtube.com/watch?v=2GLrvxh-xk8,2GLrvxh-xk8,,,manufacturing
607,https://www.youtube.com/watch?v=_eFZM-fQgdA,_eFZM-fQgdA,,,manufacturing
608,https://www.youtube.com/watch?v=rqvXTGl3s3g,rqvXTGl3s3g,,,manufacturing
609,https://www.youtube.com/watch?v=hTNTehvJqfo,hTNTehvJqfo,,,manufacturing
610,https://www.youtube.com/watch?v=0b2At8ksZ0g,0b2At8ksZ0g,,,manufacturing
611,https://www.youtube.com/watch?v=sN5nPvsITfU,sN5nPvsITfU,,,manufacturing
612,https://www.youtube.com/watch?v=db2TJRRiEDY,db2TJRRiEDY,,,manufacturing
613,https://www.youtube.com/watch?v=w0nYg_9igQ8,w0nYg_9igQ8,,,manufacturing
614,https://www.youtube.com/watch?v=NCKlLjF3_wY,NCKlLjF3_wY,,,manufacturing
615,https://www.youtube.com/watch?v=DZ-ju2WOyJo,DZ-ju2WOyJo,,,manufacturing
616,https://www.youtube.com/watch?v=33FSsNvTMjo,33FSsNvTMjo,,,manufacturing
0,https://www.youtube.com/watch?v=bm0DqpgV3w4,bm0DqpgV3w4,,,science and technology
1,https://www.youtube.com/watch?v=f3NWvUV8MD8,f3NWvUV8MD8,,,science and technology
2,https://www.youtube.com/watch?v=YMe53fffLig,YMe53fffLig,,,science and technology
3,https://www.youtube.com/watch?v=64addG82-KY,64addG82-KY,,,science and technology
4,https://www.youtube.com/watch?v=Spg9i9hIOSI,Spg9i9hIOSI,,,science and technology
5,https://www.youtube.com/watch?v=WK0NOUQ9iXE,WK0NOUQ9iXE,,,science and technology
6,https://www.youtube.com/watch?v=ThmCBR5Ow5w,ThmCBR5Ow5w,,,science and technology
7,https://www.youtube.com/watch?v=d6dxWNQj1GU,d6dxWNQj1GU,,,science and technology
8,https://www.youtube.com/watch?v=m6iEMOgBZlw,m6iEMOgBZlw,,,science and technology
9,https://www.youtube.com/watch?v=CA19bfobhc0,CA19bfobhc0,,,science and technology
10,https://www.youtube.com/watch?v=-B0dvYhxEKA,-B0dvYhxEKA,,,science and technology
11,https://www.youtube.com/watch?v=7kbOStEXecU,7kbOStEXecU,,,science and technology
12,https://www.youtube.com/watch?v=sBO5CchnVys,sBO5CchnVys,,,science and technology
13,https://www.youtube.com/watch?v=xFLZYH7QkYA,xFLZYH7QkYA,,,science and technology
14,https://www.youtube.com/watch?v=l9o33uBi40U,l9o33uBi40U,,,science and technology
15,https://www.youtube.com/watch?v=yWfAETETHQ4,yWfAETETHQ4,,,science and technology
16,https://www.youtube.com/watch?v=BAhHZ1Gi9Kk,BAhHZ1Gi9Kk,,,science and technology
17,https://www.youtube.com/watch?v=Ziwdz3Lcteg,Ziwdz3Lcteg,,,science and technology
18,https://www.youtube.com/watch?v=WZSa3spfgKg,WZSa3spfgKg,,,science and technology
19,https://www.youtube.com/watch?v=3MmbRz5QsvM,3MmbRz5QsvM,,,science and technology
20,https://www.youtube.com/watch?v=x8A281Mmtqk,x8A281Mmtqk,,,science and technology
21,https://www.youtube.com/watch?v=WxaykhuM--E,WxaykhuM--E,,,science and technology
22,https://www.youtube.com/watch?v=G5UmjNbJqNQ,G5UmjNbJqNQ,,,science and technology
23,https://www.youtube.com/watch?v=fPiqmhXDzOg,fPiqmhXDzOg,,,science and technology
24,https://www.youtube.com/watch?v=Wjia3az6xRY,Wjia3az6xRY,,,science and technology
25,https://www.youtube.com/watch?v=DJUzVC2RE9c,DJUzVC2RE9c,,,science and technology
26,https://www.youtube.com/watch?v=lGzyZyQoN8Y,lGzyZyQoN8Y,,,science and technology
27,https://www.youtube.com/watch?v=IYJ22b4zNZ4,IYJ22b4zNZ4,,,science and technology
28,https://www.youtube.com/watch?v=4tKO1IfZTwI,4tKO1IfZTwI,,,science and technology
29,https://www.youtube.com/watch?v=kt5L7OrZa70,kt5L7OrZa70,,,science and technology
30,https://www.youtube.com/watch?v=dbo_wbfRZm0,dbo_wbfRZm0,,,science and technology
31,https://www.youtube.com/watch?v=wEh5bJoIU-g,wEh5bJoIU-g,,,science and technology
32,https://www.youtube.com/watch?v=GeBdP0hSFBg,GeBdP0hSFBg,,,science and technology
33,https://www.youtube.com/watch?v=eUf0OoI2KcI,eUf0OoI2KcI,,,science and technology
34,https://www.youtube.com/watch?v=o1T0ZwqSP3U,o1T0ZwqSP3U,,,science and technology
35,https://www.youtube.com/watch?v=JpgdzoGKE2g,JpgdzoGKE2g,,,science and technology
36,https://www.youtube.com/watch?v=jujzYv3G4ts,jujzYv3G4ts,,,science and technology
37,https://www.youtube.com/watch?v=WUx0U0Yzhz4,WUx0U0Yzhz4,,,science and technology
38,https://www.youtube.com/watch?v=eKP7_qzpehk,eKP7_qzpehk,,,science and technology
39,https://www.youtube.com/watch?v=Hur4JGVzhhA,Hur4JGVzhhA,,,science and technology
40,https://www.youtube.com/watch?v=_cRDjxxMpH8,_cRDjxxMpH8,,,science and technology
41,https://www.youtube.com/watch?v=1hq7KVWkweg,1hq7KVWkweg,,,science and technology
42,https://www.youtube.com/watch?v=KB56Da3P95c,KB56Da3P95c,,,science and technology
43,https://www.youtube.com/watch?v=leBEF-92M78,leBEF-92M78,,,science and technology
44,https://www.youtube.com/watch?v=kb20yS1eTEM,kb20yS1eTEM,,,science and technology
45,https://www.youtube.com/watch?v=FRQnL2IWCXk,FRQnL2IWCXk,,,science and technology
46,https://www.youtube.com/watch?v=_ZYBBefb8Yc,_ZYBBefb8Yc,,,science and technology
47,https://www.youtube.com/watch?v=zEjHF2Qw7Sc,zEjHF2Qw7Sc,,,science and technology
48,https://www.youtube.com/watch?v=3Bhq5c6LoZo,3Bhq5c6LoZo,,,science and technology
49,https://www.youtube.com/watch?v=EDoCnxHapbM,EDoCnxHapbM,,,science and technology
50,https://www.youtube.com/watch?v=WVDPHraqfoc,WVDPHraqfoc,,,science and technology
51,https://www.youtube.com/watch?v=jo4y3UDaO3M,jo4y3UDaO3M,,,science and technology
52,https://www.youtube.com/watch?v=Quk0jdYs0nc,Quk0jdYs0nc,,,science and technology
53,https://www.youtube.com/watch?v=yS26IEkzrfQ,yS26IEkzrfQ,,,science and technology
54,https://www.youtube.com/watch?v=pkKGdNhWKcs,pkKGdNhWKcs,,,science and technology
55,https://www.youtube.com/watch?v=mArSPd58e9E,mArSPd58e9E,,,science and technology
56,https://www.youtube.com/watch?v=jS2sHy21cZA,jS2sHy21cZA,,,science and technology
57,https://www.youtube.com/watch?v=nL03hWPJa1A,nL03hWPJa1A,,,science and technology
58,https://www.youtube.com/watch?v=tbyeNL01lQo,tbyeNL01lQo,,,science and technology
59,https://www.youtube.com/watch?v=AnFIowPt6eA,AnFIowPt6eA,,,science and technology
60,https://www.youtube.com/watch?v=2NetbhbiGoQ,2NetbhbiGoQ,,,science and technology
61,https://www.youtube.com/watch?v=FJyOeLMXr-E,FJyOeLMXr-E,,,science and technology
62,https://www.youtube.com/watch?v=HDJJdv2jU70,HDJJdv2jU70,,,science and technology
63,https://www.youtube.com/watch?v=UdRCdkdEiqw,UdRCdkdEiqw,,,science and technology
64,https://www.youtube.com/watch?v=IQk07T4LCNE,IQk07T4LCNE,,,science and technology
65,https://www.youtube.com/watch?v=KO8w6U6C7tY,KO8w6U6C7tY,,,science and technology
66,https://www.youtube.com/watch?v=JT-UG_7Xm34,JT-UG_7Xm34,,,science and technology
67,https://www.youtube.com/watch?v=LdpXuw1Nh1g,LdpXuw1Nh1g,,,science and technology
68,https://www.youtube.com/watch?v=xucsOiTzqr0,xucsOiTzqr0,,,science and technology
69,https://www.youtube.com/watch?v=VL-YNAb_uXo,VL-YNAb_uXo,,,science and technology
70,https://www.youtube.com/watch?v=BzrGaoD142k,BzrGaoD142k,,,science and technology
71,https://www.youtube.com/watch?v=MzfHmOsbfzU,MzfHmOsbfzU,,,science and technology
72,https://www.youtube.com/watch?v=-GjsZLREF6c,-GjsZLREF6c,,,science and technology
73,https://www.youtube.com/watch?v=QeajYcltm5c,QeajYcltm5c,,,science and technology
74,https://www.youtube.com/watch?v=g3llBAPEnzo,g3llBAPEnzo,,,science and technology
75,https://www.youtube.com/watch?v=ebd67Ji6kW0,ebd67Ji6kW0,,,science and technology
76,https://www.youtube.com/watch?v=RHQ1BcI2yKI,RHQ1BcI2yKI,,,science and technology
77,https://www.youtube.com/watch?v=gSMR2u-GT9M,gSMR2u-GT9M,,,science and technology
78,https://www.youtube.com/watch?v=AAvGS79OYlY,AAvGS79OYlY,,,science and technology
79,https://www.youtube.com/watch?v=eyVL_UrY5z0,eyVL_UrY5z0,,,science and technology
80,https://www.youtube.com/watch?v=Ab-AYcKKBzI,Ab-AYcKKBzI,,,science and technology
81,https://www.youtube.com/watch?v=yx_Qm94E49A,yx_Qm94E49A,,,science and technology
82,https://www.youtube.com/watch?v=yW_FhjqADzE,yW_FhjqADzE,,,science and technology
83,https://www.youtube.com/watch?v=dExJmVoYdus,dExJmVoYdus,,,science and technology
84,https://www.youtube.com/watch?v=bCe7mrj5gns,bCe7mrj5gns,,,science and technology
85,https://www.youtube.com/watch?v=7wxYwpmCQVU,7wxYwpmCQVU,,,science and technology
86,https://www.youtube.com/watch?v=GwuCyNnhgrU,GwuCyNnhgrU,,,science and technology
87,https://www.youtube.com/watch?v=TcoRVC2zfxU,TcoRVC2zfxU,,,science and technology
88,https://www.youtube.com/watch?v=4cXO19ePEpo,4cXO19ePEpo,,,science and technology
89,https://www.youtube.com/watch?v=EQWDbSLrwII,EQWDbSLrwII,,,science and technology
90,https://www.youtube.com/watch?v=bLTGCykcuaU,bLTGCykcuaU,,,science and technology
91,https://www.youtube.com/watch?v=iLttQyPyXro,iLttQyPyXro,,,science and technology
92,https://www.youtube.com/watch?v=OWQfCe1A6ro,OWQfCe1A6ro,,,science and technology
93,https://www.youtube.com/watch?v=nIfXU7qLY0A,nIfXU7qLY0A,,,science and technology
94,https://www.youtube.com/watch?v=i8x-2lFJZTE,i8x-2lFJZTE,,,science and technology
95,https://www.youtube.com/watch?v=FDH6CKyHvA8,FDH6CKyHvA8,,,science and technology
96,https://www.youtube.com/watch?v=Qhg5wl2tgdA,Qhg5wl2tgdA,,,science and technology
97,https://www.youtube.com/watch?v=amb3oPGzHxI,amb3oPGzHxI,,,science and technology
98,https://www.youtube.com/watch?v=778irGaGJAY,778irGaGJAY,,,science and technology
99,https://www.youtube.com/watch?v=fUr66MbF-74,fUr66MbF-74,,,science and technology
100,https://www.youtube.com/watch?v=0D5GTzQMTjc,0D5GTzQMTjc,,,science and technology
101,https://www.youtube.com/watch?v=yITYpEZqxaA,yITYpEZqxaA,,,science and technology
102,https://www.youtube.com/watch?v=dN1iEfTAWPk,dN1iEfTAWPk,,,science and technology
103,https://www.youtube.com/watch?v=6Tq6AQ3ZAjw,6Tq6AQ3ZAjw,,,science and technology
104,https://www.youtube.com/watch?v=iJj2vqWYOJE,iJj2vqWYOJE,,,science and technology
105,https://www.youtube.com/watch?v=NH-VSWGksQc,NH-VSWGksQc,,,science and technology
106,https://www.youtube.com/watch?v=wg21dp3W7sc,wg21dp3W7sc,,,science and technology
107,https://www.youtube.com/watch?v=f8j7VlAdIck,f8j7VlAdIck,,,science and technology
108,https://www.youtube.com/watch?v=X5fhVLJs9go,X5fhVLJs9go,,,science and technology
109,https://www.youtube.com/watch?v=sP2FUjqQXV8,sP2FUjqQXV8,,,science and technology
110,https://www.youtube.com/watch?v=-_draVSAxxw,-_draVSAxxw,,,science and technology
111,https://www.youtube.com/watch?v=MSl-HpgEMJU,MSl-HpgEMJU,,,science and technology
112,https://www.youtube.com/watch?v=MzfHmOsbfzU,MzfHmOsbfzU,,,science and technology
113,https://www.youtube.com/watch?v=60oNDAfF6zY,60oNDAfF6zY,,,science and technology
114,https://www.youtube.com/watch?v=-5b90huqJlc,-5b90huqJlc,,,science and technology
115,https://www.youtube.com/watch?v=EpTFQcD7bME,EpTFQcD7bME,,,science and technology
116,https://www.youtube.com/watch?v=LWLjFQHV2Bk,LWLjFQHV2Bk,,,science and technology
117,https://www.youtube.com/watch?v=l_kAaeybd4c,l_kAaeybd4c,,,science and technology
118,https://www.youtube.com/watch?v=XU7mEMaMdc4,XU7mEMaMdc4,,,science and technology
119,https://www.youtube.com/watch?v=5Bjq2xQNcLU,5Bjq2xQNcLU,,,science and technology
120,https://www.youtube.com/watch?v=QOqEioYwH-M,QOqEioYwH-M,,,science and technology
121,https://www.youtube.com/watch?v=zxDp7OkjlLM,zxDp7OkjlLM,,,science and technology
122,https://www.youtube.com/watch?v=aMtggJzcHcw,aMtggJzcHcw,,,science and technology
123,https://www.youtube.com/watch?v=IHNgks5zvH4,IHNgks5zvH4,,,science and technology
124,https://www.youtube.com/watch?v=quvPSKtLYsg,quvPSKtLYsg,,,science and technology
125,https://www.youtube.com/watch?v=4lhmYysr0LU,4lhmYysr0LU,,,science and technology
126,https://www.youtube.com/watch?v=GzilbrH3CcA,GzilbrH3CcA,,,science and technology
127,https://www.youtube.com/watch?v=zdg5iovYR1I,zdg5iovYR1I,,,science and technology
128,https://www.youtube.com/watch?v=DfNgDGWaeao,DfNgDGWaeao,,,science and technology
129,https://www.youtube.com/watch?v=sK89AreENPY,sK89AreENPY,,,science and technology
130,https://www.youtube.com/watch?v=z-_TLP369Gc,z-_TLP369Gc,,,science and technology
131,https://www.youtube.com/watch?v=0498t-S5GGk,0498t-S5GGk,,,science and technology
132,https://www.youtube.com/watch?v=V_3p9IK_SG0,V_3p9IK_SG0,,,science and technology
133,https://www.youtube.com/watch?v=qMIE5eFOVfM,qMIE5eFOVfM,,,science and technology
134,https://www.youtube.com/watch?v=F-MG-WuUi8A,F-MG-WuUi8A,,,science and technology
135,https://www.youtube.com/watch?v=XhiFXDT50sI,XhiFXDT50sI,,,science and technology
136,https://www.youtube.com/watch?v=awfmB-j1taQ,awfmB-j1taQ,,,science and technology
137,https://www.youtube.com/watch?v=tCBMmQY4s_E,tCBMmQY4s_E,,,science and technology
138,https://www.youtube.com/watch?v=gu9Eoon7s_Y,gu9Eoon7s_Y,,,science and technology
139,https://www.youtube.com/watch?v=RCWGPNmUZvU,RCWGPNmUZvU,,,science and technology
140,https://www.youtube.com/watch?v=MRvsCCRuKRk,MRvsCCRuKRk,,,science and technology
141,https://www.youtube.com/watch?v=WZtNx9m1g9k,WZtNx9m1g9k,,,science and technology
142,https://www.youtube.com/watch?v=mUT6FhRiE60,mUT6FhRiE60,,,science and technology
143,https://www.youtube.com/watch?v=BjVTs9JkaU0,BjVTs9JkaU0,,,science and technology
144,https://www.youtube.com/watch?v=jRjHt_8sleI,jRjHt_8sleI,,,science and technology
145,https://www.youtube.com/watch?v=j3CrI1m46eU,j3CrI1m46eU,,,science and technology
146,https://www.youtube.com/watch?v=WCJK1U0kuEE,WCJK1U0kuEE,,,science and technology
147,https://www.youtube.com/watch?v=SReUFpZnLxk,SReUFpZnLxk,,,science and technology
148,https://www.youtube.com/watch?v=ymdxx4tcBB0,ymdxx4tcBB0,,,science and technology
149,https://www.youtube.com/watch?v=AUZ908u6tsQ,AUZ908u6tsQ,,,science and technology
150,https://www.youtube.com/watch?v=ADFKt8NAVKk,ADFKt8NAVKk,,,science and technology
151,https://www.youtube.com/watch?v=En8MY4A3z4g,En8MY4A3z4g,,,science and technology
152,https://www.youtube.com/watch?v=sUWTefcLQjE,sUWTefcLQjE,,,science and technology
153,https://www.youtube.com/watch?v=h6ULCAQC8HU,h6ULCAQC8HU,,,science and technology
154,https://www.youtube.com/watch?v=ZotIk5ILxDI,ZotIk5ILxDI,,,science and technology
155,https://www.youtube.com/watch?v=uEu6r8MkQ0o,uEu6r8MkQ0o,,,science and technology
156,https://www.youtube.com/watch?v=DfMI-FNzYOI,DfMI-FNzYOI,,,science and technology
157,https://www.youtube.com/watch?v=lMYwmutYBk0,lMYwmutYBk0,,,science and technology
158,https://www.youtube.com/watch?v=jcOLNMK5gOI,jcOLNMK5gOI,,,science and technology
159,https://www.youtube.com/watch?v=4HnziuQE2Zo,4HnziuQE2Zo,,,science and technology
160,https://www.youtube.com/watch?v=JvNTQ6R-9GU,JvNTQ6R-9GU,,,science and technology
161,https://www.youtube.com/watch?v=_RV-ITIYpAE,_RV-ITIYpAE,,,science and technology
162,https://www.youtube.com/watch?v=MpoQX5rTs0k,MpoQX5rTs0k,,,science and technology
163,https://www.youtube.com/watch?v=OyQ3B1U8_XY,OyQ3B1U8_XY,,,science and technology
164,https://www.youtube.com/watch?v=_hF8xuPShsM,_hF8xuPShsM,,,science and technology
165,https://www.youtube.com/watch?v=WeUgiSopthQ,WeUgiSopthQ,,,science and technology
166,https://www.youtube.com/watch?v=XVhPpnwmmfo,XVhPpnwmmfo,,,science and technology
167,https://www.youtube.com/watch?v=C0B_FMQCTdE,C0B_FMQCTdE,,,science and technology
168,https://www.youtube.com/watch?v=UEKYfbTeJfg,UEKYfbTeJfg,,,science and technology
